FY,Month Grouping,Month (abbv),Region,Field Office,State,Port of Entry,Mode of Transportation,Measure Name,Category,Count
2022,FYTD,JUN,Northern Border,BOSTON,NH,"PORTSMOUTH, NH (0131)",Air,Conveyances,Air,46
2022,FYTD,JUN,Northern Border,BOSTON,NH,"PORTSMOUTH, NH (0131)",Air,Travelers,Air,398
2022,FYTD,JUN,Northern Border,BOSTON,RI,"PROVIDENCE, RI (0502)",Air,Conveyances,Air,37
2022,FYTD,JUN,Northern Border,BOSTON,RI,"PROVIDENCE, RI (0502)",Air,Travelers,Air,180
2022,FYTD,JUN,Northern Border,BOSTON,VT,"BEECHER FALLS, VT (0206)",Land,Conveyances,Passenger Vehicles,4774
2022,FYTD,JUN,Northern Border,BOSTON,VT,"BEECHER FALLS, VT (0206)",Land,Conveyances,Trucks,778
2022,FYTD,JUN,Northern Border,BOSTON,VT,"BEECHER FALLS, VT (0206)",Land,Travelers,Passenger Vehicles,8738
2022,FYTD,JUN,Northern Border,BOSTON,VT,"BEECHER FALLS, VT (0206)",Land,Travelers,Pedestrians,123
2022,FYTD,JUN,Northern Border,BOSTON,VT,"BEECHER FALLS, VT (0206)",Land,Travelers,Trucks,778
2022,FYTD,JUN,Northern Border,BOSTON,VT,"BURLINGTON, VT (0207)",Air,Conveyances,Air,112
2022,FYTD,JUN,Northern Border,BOSTON,VT,"BURLINGTON, VT (0207)",Air,Travelers,Air,342
2022,FYTD,JUN,Northern Border,BOSTON,VT,"DERBY LINE, VT (0209)",Land,Conveyances,Passenger Vehicles,28513
2022,FYTD,JUN,Northern Border,BOSTON,VT,"DERBY LINE, VT (0209)",Land,Conveyances,Trucks,6904
2022,FYTD,JUN,Northern Border,BOSTON,VT,"DERBY LINE, VT (0209)",Land,Travelers,Passenger Vehicles,55416
2022,FYTD,JUN,Northern Border,BOSTON,VT,"DERBY LINE, VT (0209)",Land,Travelers,Pedestrians,1515
2022,FYTD,JUN,Northern Border,BOSTON,VT,"DERBY LINE, VT (0209)",Land,Travelers,Trucks,7040
2022,FYTD,JUN,Northern Border,BOSTON,VT,HIGHGATE SPRINGS/ALBURG (0212),Land,Conveyances,Passenger Vehicles,33113
2022,FYTD,JUN,Northern Border,BOSTON,VT,HIGHGATE SPRINGS/ALBURG (0212),Land,Conveyances,Trucks,8786
2022,FYTD,JUN,Northern Border,BOSTON,VT,HIGHGATE SPRINGS/ALBURG (0212),Land,Travelers,Passenger Vehicles,69949
2022,FYTD,JUN,Northern Border,BOSTON,VT,HIGHGATE SPRINGS/ALBURG (0212),Land,Travelers,Pedestrians,3833
2022,FYTD,JUN,Northern Border,BOSTON,VT,HIGHGATE SPRINGS/ALBURG (0212),Land,Travelers,Trucks,8907
2022,FYTD,JUN,Northern Border,BOSTON,VT,"NORTON, VT (0211)",Land,Conveyances,Passenger Vehicles,1143
2022,FYTD,JUN,Northern Border,BOSTON,VT,"NORTON, VT (0211)",Land,Conveyances,Trucks,561
2022,FYTD,JUN,Northern Border,BOSTON,VT,"NORTON, VT (0211)",Land,Travelers,Passenger Vehicles,2082
2022,FYTD,JUN,Northern Border,BOSTON,VT,"NORTON, VT (0211)",Land,Travelers,Pedestrians,79
2022,FYTD,JUN,Northern Border,BOSTON,VT,"NORTON, VT (0211)",Land,Travelers,Trucks,573
2022,FYTD,JUN,Northern Border,BOSTON,VT,"RICHFORD, VT (0203)",Land,Conveyances,Passenger Vehicles,5280
2022,FYTD,JUN,Northern Border,BOSTON,VT,"RICHFORD, VT (0203)",Land,Conveyances,Trucks,1193
2022,FYTD,JUN,Northern Border,BOSTON,VT,"RICHFORD, VT (0203)",Land,Travelers,Passenger Vehicles,9002
2022,FYTD,JUN,Northern Border,BOSTON,VT,"RICHFORD, VT (0203)",Land,Travelers,Pedestrians,112
2022,FYTD,JUN,Northern Border,BOSTON,VT,"RICHFORD, VT (0203)",Land,Travelers,Trucks,1237
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"ALBANY, NY (1002)",Air,Conveyances,Air,30
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"ALBANY, NY (1002)",Air,Travelers,Air,135
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"ALEXANDRIA BAY, NY (0708)",Air,Conveyances,Air,3
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"ALEXANDRIA BAY, NY (0708)",Air,Travelers,Air,6
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"ALEXANDRIA BAY, NY (0708)",Land,Conveyances,Passenger Vehicles,33810
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"ALEXANDRIA BAY, NY (0708)",Land,Conveyances,Trucks,17062
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"ALEXANDRIA BAY, NY (0708)",Land,Travelers,Passenger Vehicles,69368
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"ALEXANDRIA BAY, NY (0708)",Land,Travelers,Pedestrians,3752
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"ALEXANDRIA BAY, NY (0708)",Land,Travelers,Trucks,17842
2022,FYTD,JUN,Northern Border,BUFFALO,NY,BINGHAMTON REGIONAL AIRP (0981),Air,Conveyances,Air,3
2022,FYTD,JUN,Northern Border,BUFFALO,NY,BINGHAMTON REGIONAL AIRP (0981),Air,Travelers,Air,14
2022,FYTD,JUN,Northern Border,BUFFALO,NY,BUFFALO-NIAGARA FALLS NY (0901),Air,Conveyances,Air,142
2022,FYTD,JUN,Northern Border,BUFFALO,NY,BUFFALO-NIAGARA FALLS NY (0901),Air,Travelers,Air,476
2022,FYTD,JUN,Northern Border,BUFFALO,NY,BUFFALO-NIAGARA FALLS NY (0901),Land,Conveyances,Passenger Vehicles,250934
2022,FYTD,JUN,Northern Border,BUFFALO,NY,BUFFALO-NIAGARA FALLS NY (0901),Land,Conveyances,Trucks,78940
2022,FYTD,JUN,Northern Border,BUFFALO,NY,BUFFALO-NIAGARA FALLS NY (0901),Land,Travelers,Passenger Vehicles,526612
2022,FYTD,JUN,Northern Border,BUFFALO,NY,BUFFALO-NIAGARA FALLS NY (0901),Land,Travelers,Pedestrians,49587
2022,FYTD,JUN,Northern Border,BUFFALO,NY,BUFFALO-NIAGARA FALLS NY (0901),Land,Travelers,Trucks,83058
2022,FYTD,JUN,Northern Border,BUFFALO,NY,CHAMPLAIN-ROUSES POINT (0712),Land,Conveyances,Passenger Vehicles,69415
2022,FYTD,JUN,Northern Border,BUFFALO,NY,CHAMPLAIN-ROUSES POINT (0712),Land,Conveyances,Trucks,23527
2022,FYTD,JUN,Northern Border,BUFFALO,NY,CHAMPLAIN-ROUSES POINT (0712),Land,Travelers,Passenger Vehicles,153108
2022,FYTD,JUN,Northern Border,BUFFALO,NY,CHAMPLAIN-ROUSES POINT (0712),Land,Travelers,Pedestrians,14157
2022,FYTD,JUN,Northern Border,BUFFALO,NY,CHAMPLAIN-ROUSES POINT (0712),Land,Travelers,Trucks,24530
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"MASSENA, NY (0704)",Air,Conveyances,Air,6
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"MASSENA, NY (0704)",Air,Travelers,Air,16
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"MASSENA, NY (0704)",Land,Conveyances,Passenger Vehicles,64234
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"MASSENA, NY (0704)",Land,Conveyances,Trucks,2255
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"MASSENA, NY (0704)",Land,Travelers,Passenger Vehicles,104555
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"MASSENA, NY (0704)",Land,Travelers,Pedestrians,969
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"MASSENA, NY (0704)",Land,Travelers,Trucks,2370
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"OGDENSBURG, NY (0701)",Air,Conveyances,Air,2
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"OGDENSBURG, NY (0701)",Air,Travelers,Air,7
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"OGDENSBURG, NY (0701)",Land,Conveyances,Passenger Vehicles,14057
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"OGDENSBURG, NY (0701)",Land,Conveyances,Trucks,3460
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"OGDENSBURG, NY (0701)",Land,Travelers,Passenger Vehicles,25052
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"OGDENSBURG, NY (0701)",Land,Travelers,Pedestrians,455
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"OGDENSBURG, NY (0701)",Land,Travelers,Trucks,3526
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"ROCHESTER, NY (0903)",Air,Conveyances,Air,41
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"ROCHESTER, NY (0903)",Air,Travelers,Air,140
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"SYRACUSE, NY (0906)",Air,Conveyances,Air,10
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"SYRACUSE, NY (0906)",Air,Travelers,Air,37
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"TROUT RIVER, NY (0715)",Land,Conveyances,Passenger Vehicles,7835
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"TROUT RIVER, NY (0715)",Land,Conveyances,Trucks,1240
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"TROUT RIVER, NY (0715)",Land,Travelers,Passenger Vehicles,13238
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"TROUT RIVER, NY (0715)",Land,Travelers,Pedestrians,118
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"TROUT RIVER, NY (0715)",Land,Travelers,Trucks,1220
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"UTICA, NY (0907)",Air,Conveyances,Air,1
2022,FYTD,JUN,Northern Border,BUFFALO,NY,"UTICA, NY (0907)",Air,Travelers,Air,7
2022,FYTD,JUN,Northern Border,DETROIT,MI,"ALGONAC, MI (3814)",Land,Conveyances,Passenger Vehicles,1406
2022,FYTD,JUN,Northern Border,DETROIT,MI,"ALGONAC, MI (3814)",Land,Travelers,Passenger Vehicles,2733
2022,FYTD,JUN,Northern Border,DETROIT,MI,"ALGONAC, MI (3814)",Land,Travelers,Pedestrians,151
2022,FYTD,JUN,Northern Border,DETROIT,MI,"BATTLE CREEK, MI (3805)",Air,Conveyances,Air,5
2022,FYTD,JUN,Northern Border,DETROIT,MI,"BATTLE CREEK, MI (3805)",Air,Travelers,Air,21
2022,FYTD,JUN,Northern Border,DETROIT,MI,DETROIT METROPLTN AIRPRT (3807),Air,Conveyances,Air,492
2022,FYTD,JUN,Northern Border,DETROIT,MI,DETROIT METROPLTN AIRPRT (3807),Air,Travelers,Air,97566
2022,FYTD,JUN,Northern Border,DETROIT,MI,"DETROIT, MI (3801)",Air,Conveyances,Air,17
2022,FYTD,JUN,Northern Border,DETROIT,MI,"DETROIT, MI (3801)",Air,Travelers,Air,47
2022,FYTD,JUN,Northern Border,DETROIT,MI,"DETROIT, MI (3801)",Land,Conveyances,Passenger Vehicles,219757
2022,FYTD,JUN,Northern Border,DETROIT,MI,"DETROIT, MI (3801)",Land,Conveyances,Trucks,120863
2022,FYTD,JUN,Northern Border,DETROIT,MI,"DETROIT, MI (3801)",Land,Travelers,Passenger Vehicles,358651
2022,FYTD,JUN,Northern Border,DETROIT,MI,"DETROIT, MI (3801)",Land,Travelers,Pedestrians,6777
2022,FYTD,JUN,Northern Border,DETROIT,MI,"DETROIT, MI (3801)",Land,Travelers,Trucks,137084
2022,FYTD,JUN,Northern Border,DETROIT,MI,"GRAND RAPIDS, MI (3806)",Air,Conveyances,Air,37
2022,FYTD,JUN,Northern Border,DETROIT,MI,"GRAND RAPIDS, MI (3806)",Air,Travelers,Air,196
2022,FYTD,JUN,Northern Border,DETROIT,MI,LANSING INTL AIRPORT (3883),Air,Conveyances,Air,5
2022,FYTD,JUN,Northern Border,DETROIT,MI,LANSING INTL AIRPORT (3883),Air,Travelers,Air,21
2022,FYTD,JUN,Northern Border,DETROIT,MI,OAKLAND/PONTIAC AIRPORT (3881),Air,Conveyances,Air,68
2022,FYTD,JUN,Northern Border,DETROIT,MI,OAKLAND/PONTIAC AIRPORT (3881),Air,Travelers,Air,277
2022,FYTD,JUN,Northern Border,DETROIT,MI,"PORT HURON, MI (3802)",Air,Conveyances,Air,24
2022,FYTD,JUN,Northern Border,DETROIT,MI,"PORT HURON, MI (3802)",Air,Travelers,Air,55
2022,FYTD,JUN,Northern Border,DETROIT,MI,"PORT HURON, MI (3802)",Land,Conveyances,Passenger Vehicles,68529
2022,FYTD,JUN,Northern Border,DETROIT,MI,"PORT HURON, MI (3802)",Land,Conveyances,Trucks,76917
2022,FYTD,JUN,Northern Border,DETROIT,MI,"PORT HURON, MI (3802)",Land,Travelers,Passenger Vehicles,136466
2022,FYTD,JUN,Northern Border,DETROIT,MI,"PORT HURON, MI (3802)",Land,Travelers,Pedestrians,4551
2022,FYTD,JUN,Northern Border,DETROIT,MI,"PORT HURON, MI (3802)",Land,Travelers,Trucks,83973
2022,FYTD,JUN,Northern Border,DETROIT,MI,"SAGINAW/BAY CITY, MI (3804)",Air,Conveyances,Air,5
2022,FYTD,JUN,Northern Border,DETROIT,MI,"SAGINAW/BAY CITY, MI (3804)",Air,Travelers,Air,16
2022,FYTD,JUN,Northern Border,DETROIT,MI,"SAULT STE. MARIE, MI (3803)",Air,Conveyances,Air,16
2022,FYTD,JUN,Northern Border,DETROIT,MI,"SAULT STE. MARIE, MI (3803)",Air,Travelers,Air,42
2022,FYTD,JUN,Northern Border,DETROIT,MI,"SAULT STE. MARIE, MI (3803)",Land,Conveyances,Passenger Vehicles,30673
2022,FYTD,JUN,Northern Border,DETROIT,MI,"SAULT STE. MARIE, MI (3803)",Land,Conveyances,Trucks,2865
2022,FYTD,JUN,Northern Border,DETROIT,MI,"SAULT STE. MARIE, MI (3803)",Land,Travelers,Passenger Vehicles,55963
2022,FYTD,JUN,Northern Border,DETROIT,MI,"SAULT STE. MARIE, MI (3803)",Land,Travelers,Pedestrians,641
2022,FYTD,JUN,Northern Border,DETROIT,MI,"SAULT STE. MARIE, MI (3803)",Land,Travelers,Trucks,2950
2022,FYTD,JUN,Northern Border,DETROIT,MI,WILLOW RUN AIRPORT (3882),Air,Conveyances,Air,29
2022,FYTD,JUN,Northern Border,DETROIT,MI,WILLOW RUN AIRPORT (3882),Air,Travelers,Air,202
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"ALCAN, AK (3104)",Air,Conveyances,Air,36
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"ALCAN, AK (3104)",Air,Travelers,Air,60
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"ALCAN, AK (3104)",Land,Conveyances,Passenger Vehicles,8908
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"ALCAN, AK (3104)",Land,Conveyances,Trucks,453
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"ALCAN, AK (3104)",Land,Travelers,Passenger Vehicles,16370
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"ALCAN, AK (3104)",Land,Travelers,Pedestrians,807
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"ALCAN, AK (3104)",Land,Travelers,Trucks,537
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"ANCHORAGE, AK (3126)",Air,Conveyances,Air,2237
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"ANCHORAGE, AK (3126)",Air,Travelers,Air,13542
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"DALTON CACHE, AK (3106)",Land,Conveyances,Passenger Vehicles,1541
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"DALTON CACHE, AK (3106)",Land,Conveyances,Trucks,114
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"DALTON CACHE, AK (3106)",Land,Travelers,Passenger Vehicles,3536
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"DALTON CACHE, AK (3106)",Land,Travelers,Pedestrians,82
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"DALTON CACHE, AK (3106)",Land,Travelers,Trucks,115
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"FAIRBANKS, AK (3111)",Air,Conveyances,Air,46
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"FAIRBANKS, AK (3111)",Air,Travelers,Air,1484
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"JUNEAU, AK (3101)",Air,Conveyances,Air,13
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"JUNEAU, AK (3101)",Air,Travelers,Air,44
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"KETCHIKAN, AK (3102)",Air,Conveyances,Air,29
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"KETCHIKAN, AK (3102)",Air,Travelers,Air,57
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"KETCHIKAN, AK (3102)",Land,Conveyances,Passenger Vehicles,125
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"KETCHIKAN, AK (3102)",Land,Travelers,Passenger Vehicles,235
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"KETCHIKAN, AK (3102)",Land,Travelers,Pedestrians,36
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"SKAGWAY, AK (3103)",Air,Conveyances,Air,1
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"SKAGWAY, AK (3103)",Air,Travelers,Air,2
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"SKAGWAY, AK (3103)",Land,Conveyances,Passenger Vehicles,5443
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"SKAGWAY, AK (3103)",Land,Conveyances,Trucks,266
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"SKAGWAY, AK (3103)",Land,Travelers,Passenger Vehicles,12025
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"SKAGWAY, AK (3103)",Land,Travelers,Pedestrians,347
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"SKAGWAY, AK (3103)",Land,Travelers,Trucks,252
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"WRANGELL, AK (3105)",Air,Conveyances,Air,1
2022,FYTD,JUN,Northern Border,PORTLAND,AK,"WRANGELL, AK (3105)",Air,Travelers,Air,2
2022,FYTD,JUN,Northern Border,PORTLAND,CO,ARAPAHOE CNTY PUBL AIRPT (3384),Air,Conveyances,Air,48
2022,FYTD,JUN,Northern Border,PORTLAND,CO,ARAPAHOE CNTY PUBL AIRPT (3384),Air,Travelers,Air,268
2022,FYTD,JUN,Northern Border,PORTLAND,CO,"DENVER, CO (3307)",Air,Conveyances,Air,734
2022,FYTD,JUN,Northern Border,PORTLAND,CO,"DENVER, CO (3307)",Air,Travelers,Air,134068
2022,FYTD,JUN,Northern Border,PORTLAND,CO,EAGLE COUNTY REGNL AIRPT (3385),Air,Conveyances,Air,18
2022,FYTD,JUN,Northern Border,PORTLAND,CO,EAGLE COUNTY REGNL AIRPT (3385),Air,Travelers,Air,114
2022,FYTD,JUN,Northern Border,PORTLAND,CO,JEFFCO USER FEE AIRPORT (3383),Air,Conveyances,Air,20
2022,FYTD,JUN,Northern Border,PORTLAND,CO,JEFFCO USER FEE AIRPORT (3383),Air,Travelers,Air,78
2022,FYTD,JUN,Northern Border,PORTLAND,ID,"BOISE, ID (2907)",Air,Conveyances,Air,31
2022,FYTD,JUN,Northern Border,PORTLAND,ID,"BOISE, ID (2907)",Air,Travelers,Air,151
2022,FYTD,JUN,Northern Border,PORTLAND,OR,HILLSBORO AIRPORT (2983),Air,Conveyances,Air,4
2022,FYTD,JUN,Northern Border,PORTLAND,OR,HILLSBORO AIRPORT (2983),Air,Travelers,Air,11
2022,FYTD,JUN,Northern Border,PORTLAND,OR,"PORTLAND, OR (2904)",Air,Conveyances,Air,124
2022,FYTD,JUN,Northern Border,PORTLAND,OR,"PORTLAND, OR (2904)",Air,Travelers,Air,20927
2022,FYTD,JUN,Northern Border,PORTLAND,WY,"CASPER, WYOMING (3332)",Air,Conveyances,Air,36
2022,FYTD,JUN,Northern Border,PORTLAND,WY,"CASPER, WYOMING (3332)",Air,Travelers,Air,146
2022,FYTD,JUN,Northern Border,SEATTLE,ID,"EASTPORT, ID (3302)",Land,Conveyances,Passenger Vehicles,6437
2022,FYTD,JUN,Northern Border,SEATTLE,ID,"EASTPORT, ID (3302)",Land,Conveyances,Trucks,4715
2022,FYTD,JUN,Northern Border,SEATTLE,ID,"EASTPORT, ID (3302)",Land,Travelers,Passenger Vehicles,13713
2022,FYTD,JUN,Northern Border,SEATTLE,ID,"EASTPORT, ID (3302)",Land,Travelers,Pedestrians,255
2022,FYTD,JUN,Northern Border,SEATTLE,ID,"EASTPORT, ID (3302)",Land,Travelers,Trucks,5158
2022,FYTD,JUN,Northern Border,SEATTLE,ID,"PORTHILL, ID (3308)",Land,Conveyances,Passenger Vehicles,3704
2022,FYTD,JUN,Northern Border,SEATTLE,ID,"PORTHILL, ID (3308)",Land,Conveyances,Trucks,116
2022,FYTD,JUN,Northern Border,SEATTLE,ID,"PORTHILL, ID (3308)",Land,Travelers,Passenger Vehicles,5978
2022,FYTD,JUN,Northern Border,SEATTLE,ID,"PORTHILL, ID (3308)",Land,Travelers,Pedestrians,52
2022,FYTD,JUN,Northern Border,SEATTLE,ID,"PORTHILL, ID (3308)",Land,Travelers,Trucks,78
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"BAUDETTE, MN (3424)",Air,Conveyances,Air,10
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"BAUDETTE, MN (3424)",Air,Travelers,Air,35
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"BAUDETTE, MN (3424)",Land,Conveyances,Passenger Vehicles,7665
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"BAUDETTE, MN (3424)",Land,Conveyances,Trucks,397
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"BAUDETTE, MN (3424)",Land,Travelers,Passenger Vehicles,13944
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"BAUDETTE, MN (3424)",Land,Travelers,Pedestrians,14
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"BAUDETTE, MN (3424)",Land,Travelers,Trucks,384
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"GRAND PORTAGE, MN (3613)",Land,Conveyances,Passenger Vehicles,11269
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"GRAND PORTAGE, MN (3613)",Land,Conveyances,Trucks,924
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"GRAND PORTAGE, MN (3613)",Land,Travelers,Passenger Vehicles,23738
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"GRAND PORTAGE, MN (3613)",Land,Travelers,Pedestrians,326
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"GRAND PORTAGE, MN (3613)",Land,Travelers,Trucks,1064
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"INTERNATIONAL FALLS, MN (3604)",Air,Conveyances,Air,65
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"INTERNATIONAL FALLS, MN (3604)",Air,Travelers,Air,333
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"INTERNATIONAL FALLS, MN (3604)",Land,Conveyances,Passenger Vehicles,23819
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"INTERNATIONAL FALLS, MN (3604)",Land,Conveyances,Trucks,1377
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"INTERNATIONAL FALLS, MN (3604)",Land,Travelers,Passenger Vehicles,51122
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"INTERNATIONAL FALLS, MN (3604)",Land,Travelers,Pedestrians,252
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"INTERNATIONAL FALLS, MN (3604)",Land,Travelers,Trucks,1425
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"LANCASTER, MN (3430)",Land,Conveyances,Passenger Vehicles,1240
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"LANCASTER, MN (3430)",Land,Conveyances,Trucks,469
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"LANCASTER, MN (3430)",Land,Travelers,Passenger Vehicles,2461
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"LANCASTER, MN (3430)",Land,Travelers,Pedestrians,16
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"LANCASTER, MN (3430)",Land,Travelers,Trucks,456
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"PINECREEK, MN (3425)",Air,Conveyances,Air,2
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"PINECREEK, MN (3425)",Air,Travelers,Air,4
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"PINECREEK, MN (3425)",Land,Conveyances,Passenger Vehicles,136
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"PINECREEK, MN (3425)",Land,Conveyances,Trucks,9
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"PINECREEK, MN (3425)",Land,Travelers,Passenger Vehicles,235
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"PINECREEK, MN (3425)",Land,Travelers,Trucks,9
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"ROSEAU, MN (3426)",Land,Conveyances,Passenger Vehicles,1870
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"ROSEAU, MN (3426)",Land,Conveyances,Trucks,271
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"ROSEAU, MN (3426)",Land,Travelers,Passenger Vehicles,3205
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"ROSEAU, MN (3426)",Land,Travelers,Pedestrians,4
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"ROSEAU, MN (3426)",Land,Travelers,Trucks,246
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"WARROAD, MN (3423)",Air,Conveyances,Air,7
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"WARROAD, MN (3423)",Air,Travelers,Air,14
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"WARROAD, MN (3423)",Land,Conveyances,Passenger Vehicles,5485
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"WARROAD, MN (3423)",Land,Conveyances,Trucks,401
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"WARROAD, MN (3423)",Land,Travelers,Passenger Vehicles,12074
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"WARROAD, MN (3423)",Land,Travelers,Pedestrians,40
2022,FYTD,JUN,Northern Border,SEATTLE,MN,"WARROAD, MN (3423)",Land,Travelers,Trucks,418
2022,FYTD,JUN,Northern Border,SEATTLE,MT,BOZEMAN YELLOWSTONE UFA (3386),Air,Conveyances,Air,7
2022,FYTD,JUN,Northern Border,SEATTLE,MT,BOZEMAN YELLOWSTONE UFA (3386),Air,Travelers,Air,42
2022,FYTD,JUN,Northern Border,SEATTLE,MT,"DEL BONITA, MT (3322)",Air,Conveyances,Air,7
2022,FYTD,JUN,Northern Border,SEATTLE,MT,"DEL BONITA, MT (3322)",Air,Travelers,Air,15
2022,FYTD,JUN,Northern Border,SEATTLE,MT,"DEL BONITA, MT (3322)",Land,Conveyances,Passenger Vehicles,993
2022,FYTD,JUN,Northern Border,SEATTLE,MT,"DEL BONITA, MT (3322)",Land,Conveyances,Trucks,47
2022,FYTD,JUN,Northern Border,SEATTLE,MT,"DEL BONITA, MT (3322)",Land,Travelers,Passenger Vehicles,2075
2022,FYTD,JUN,Northern Border,SEATTLE,MT,"DEL BONITA, MT (3322)",Land,Travelers,Pedestrians,48
2022,FYTD,JUN,Northern Border,SEATTLE,MT,"DEL BONITA, MT (3322)",Land,Travelers,Trucks,50
